claim_url,claim, title, claim_author, links, date, tags, authors, rating_value
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-that-an-image-created-by-a-japanese-neurologist-determines-the-state-of-mind-is-fake/", "An image created by a Japanese Neurologist determines the state of mind is fake", "Fact Check: Post claiming that an image created by a Japanese Neurologist determines the state of mind is fake", "FB User: Naveen Jain", "['https://t.co/w1dBDgyRan', 'https://twitter.com/hashtag/Vector?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/art?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/artwork?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/motion?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/illusion?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/abstract?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/illustration?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/alevuXC6x2', 'https://twitter.com/yurrey_p/status/780637185552842752?ref_src=twsrc%5Etfw']", "2019-11-18", "['health fact check', 'medical fact check', 'optical illusion']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-viral-posts-on-lata-mangeshkars-death-are-fake/", "Lata Mangeshkar passes away", "Fact Check: Viral posts on Lata Mangeshkar’s death are fake", "FB User: Kuleshwar Kumar", "['https://twitter.com/mangeshkarlata/status/1195020748177448966?ref_src=twsrc%5Etfw']", "2019-11-15", "['Lata Mangeshkar']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/health/fact-check-video-of-fake-tata-salt-manufacturing-is-going-viral-with-wrong-claim/", "Look at the tata salt manufacturing", "Fact Check: Video of fake Tata salt manufacturing is going viral with wrong claim", "Youtube channel Festivel Record", "[]", "2019-10-24", "['Tata Salt']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/society/fact-check-dr-paribaha-who-survived-the-deadly-attack-admitted-that-the-reason-for-the-attack-was-not-communal/", "85 साल का एक बूढ़ा मोहम्मद शाहिद की हार्ट अटैक से मौत हो गई। इस घटना पर भीड़ ने डॉक्टर परिबाहा मुखर्जी जैसे एक होनहार युवा हिंदू डॉक्टर को बंगाल में ईंट और पत्थरों से मार डाला गया।", "Fact Check: Dr. Paribaha, who survived the deadly attack, admitted that the reason for the attack was not communal", " Baliram Jha", "[]", "2019-10-9", "['Dr Paribaha Mukherjee', 'NRS Hospital']", "['Pallavi Mishra']", "Misleading"
"https://www.vishvasnews.com/english/world/fact-check-these-religious-books-were-not-found-in-bihar-gutter-old-picture-from-saudi-arabia-is-getting-viral-with-wrong-context/", "बिहार में ये सब #कुरआन_पाक गटर नाली से पाए गए है। सारी मीडिया खामोश है अगर आप सच्चे मोमिन हो तो #अल्लाह_के_वास्ते ज़्यादा से ज़्यादा शेयर करें।", "Fact Check: These religious books were not found in Bihar gutter; Old picture from Saudi Arabia is getting viral with wrong context", "खुज़ली तो होगी ही", "[]", "2019-10-7", "['Quran', 'Religious books']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-policeman-was-not-beaten-in-surat-video-from-mp-is-going-viral-with-wrong-claim/", "सूरत हाइवे पर नाजायेक वसुली करनें वालें पुलिस कर्मियों का पिटाई का विडियो जरुर देखें और आगे शेर करे ये पुलिस वाला इतनी हद करता था कि जिसके पास पुरा कगजात होते हुए भी पैसा लेता था अब ये हाल देखिए इसका", "Fact Check: This policeman was not beaten in Surat, video from MP is going viral with wrong claim", "Jagdish B", "[]", "2019-9-30", "['Illegal Liquor Trade', 'MP Police', 'Surat Police']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-picture-showing-worlds-largest-tulsi-tree-in-karnataka-is-fake/", "Picture showing world’s largest Tulsi tree in Karnataka", "Fact Check: Picture showing world’s largest Tulsi tree in Karnataka is fake", "FB User- Yamuna Mission", "[]", "2019-9-26", "['Fact Check', 'health fact check', 'Tulsi Tree', 'Viral Image']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-vrindavan-iskcon-temple-has-not-flooded-viral-video-is-of-2015-kolkata/", "Vrindavan ISKCON temple has flooded", "Fact Check: Vrindavan ISKCON temple has not flooded; viral video is of 2015 Kolkata", "SA Hindus", "[]", "2019-8-27", "['ISKCON', 'Mayapur ISCON', 'Vrindavan ISCON']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-putin-addressed-russian-parliament-in-saffron-clothes-is-fake/", "Putin addressed Russian Parliament in Saffron clothes", "Fact Check: Post claiming Putin addressed Russian Parliament in Saffron clothes is fake", "Atul Panday", "['http://en.kremlin.ru/multimedia/video']", "2019-8-20", "['Vladamir Putin', 'Yogi Adityanath']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-woman-appearing-in-the-video-is-a-fake-asi-from-gurdaspur/", "Gurdaspur lady ASI arrested", "Fact Check: Woman appearing in the video is a fake ASI from Gurdaspur", "FB Page: Punjabi paris to ਪੰਜਾਬੀ ਪੈਰਿਸ ਤੋਂ", "['https://www.jagran.com/punjab/gurdaspur-young-woman-wearing-a-fake-asi-uniform-caught-14380564.html']", "2019-8-13", "['ASI Gurdaspur', 'Fact Check', 'Fake ASI', 'Gurdaspur Police']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-woman-is-infosys-foundation-chairman-sudha-murthy-not-parle-ji-girl/", "Remember Parle-G biscuit girl, Neru Deshpande, now 64 years old, is the girl who was clicked for Parle-G biscuit when she was 4 years old", "Fact Check: This Woman Is Infosys Foundation Chairman Sudha Murthy, Not Parle Ji Girl", "Fb Page We Fuse", "[]", "2019-8-13", "['Infosys', 'Parle G']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-woman-is-old-and-mentally-ill-not-a-child-kidnapper/", "This woman is a child kidnapper", "FACT CHECK: This woman is old and mentally ill, not a child kidnapper", "Aapno Raisinghnagar", "[]", "2019-8-7", "['Child Kidnapper', 'Rajasthan POlice']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-this-buddhist-monks-is-114-years-old-not-144-years-old/", "144 years old buddhist monk", "Fact Check: This Buddhist Monk Is 114 Years Old, Not 144 Years Old", "Sitare Channel", "[]", "2019-8-7", "['Buddhist monk']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-shahrukh-khan-did-not-wear-owasis-partys-t-shirt/", "Shahrukh Khan wore Owasi’s party’s T shirt", "Fact Check: Shahrukh Khan did not wear Owasi’s party’s T shirt", "Nitin Jadhav", "[]", "2019-8-1", "['MIM', 'Red Chillis', 'Shahrukh Khan']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/world/fact-check-telanganas-shivalinga-is-being-shared-as-sri-lankas/", "World's largest Shivalinga at 108 ft and it is located in Sri Lanka", "FACT CHECK: Telangana’s Shivalinga is being shared as Sri Lanka’s", "Facebook Page चाणक्य, सुविचार और सुखी जीवन", "[]", "2019-7-31", "['Sri Lanka Shivalinga', 'Tallest Shivalinga', 'Telangana Sivalinga']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-gujarat-police-did-not-seize-weapons-from-a-mosque/", "Gujarat police seize weapons from a mosque", "Fact Check: No, Gujarat police did not seize weapons from a mosque", "FB User: Dilip Singh", "['https://twitter.com/hashtag/Rajkot?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/lethal?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/weapons?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/Novelty?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/store?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/oJrQBHE7Sp', 'https://twitter.com/hashtag/Gujarat?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/A9jRB77W2r', 'https://twitter.com/GujaratHeadline/status/706081278752215042?ref_src=twsrc%5Etfw']", "2019-7-29", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-child-did-not-die-due-to-floods-in-bihar/", "Child died due to floods in Bihar", "Fact Check: No, Child didn’t die due to floods in Bihar", "FB User- Amit Kumar", "['https://www.jagran.com/bihar/muzaffarpur-know-the-reality-of-3-months-old-baby-dead-body-picture-goes-viral-on-social-media-from-bihar-19410367.html', 'https://twitter.com/ANI/status/1151800597970083840?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1151800597970083840&ref_url=https%3A%2F%2Fwww.altnews.in%2Fviral-image-of-infants-lifeless-body-death-unrelated-to-bihar-floods%2F']", "2019-7-29", "['Bihar Baby', 'Bihar Flood', 'Bihar Police', 'Fact Check', 'Viral Post']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-the-school-shown-in-this-viral-image-is-not-from-delhi-but-from-bihar/", "The school shown in this viral image is from Delhi", "Fact Check: The school shown in this viral image is not from Delhi, but from Bihar", "FB Page: Aam Admi Zindabad", "[]", "2019-7-16", "[]", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/world/fact-check-this-skeleton-has-not-been-excavated-in-kurukshetra-italian-artists-work-is-going-viral-with-misleading-claim/", "24 mtr long skeleton has not been excavated in Kurukshetra", "FACT CHECK: This skeleton has not been excavated in Kurukshetra, Italian artists’ work is going viral with misleading claim", "Kurukshetra-The Historical Place", "[]", "2019-7-16", "['Human Skeleton', 'Italian Artist']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-no-ravi-shastri-did-not-have-a-liquor-bottle-during-team-photo-shoot/", "Ravi Shastri have a bottle of liquor during team photo-shoot", "Fact Check: No, Ravi Shastri did not have a liquor bottle during team photoshoot", "FB Page- Mauka Mauka", "[]", "2019-7-15", "['Coach Ravi Shastri', 'CWC 2019', 'Indian Cricket team', 'Ravi Shastri']", "['Bhagwant Singh']", "False"
"https://www.vishvasnews.com/english/world/fact-check-no-the-photographer-did-not-cry-after-dhoni-lost-his-wicket-in-wc-2019-the-viral-post-is-fake/", "Photographer cried after Dhoni lost his wicket in WC 2019", "Fact Check: No, the photographer did not cry after Dhoni lost his wicket in WC 2019, the viral post is fake", "FB Page-TFG Social", "[]", "2019-7-12", "['Cricket World Cup 2019', 'World Cup 2019']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-old-muharram-video-is-going-viral-in-the-name-of-tabrez-supporters-procession/", "People proteted with swords against Tabrez's killing", "Fact Check: Old Muharram Video Is Going Viral In The Name Of Tabrez Supporters’ Procession", "Dhaka New imim Club", "['https://www.facebook.com/197422351038187/videos/452591788899567/?v=452591788899567']", "2019-7-8", "['Muhurram 2014', 'Tabrez Ansari Procession', 'Tabrez killing']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/world/fact-check-no-nasa-did-not-develop-a-machine-to-produce-rain-generating-clouds/", "NASA developed a machine to produce rain-generating clouds", "Fact Check: No, NASA did not develop a machine to produce rain-generating clouds", "FB User: Ankit Dwivedi", "[]", "2019-7-3", "['health fact check', 'medical fact check']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-obama-had-purchased-8-1-million-house-in-2017-viral-post-is-fake/", "Barack Obama could not buy a new house for his children", "Fact Check: Obama had purchased $8.1 million house in 2017, viral post is fake", "FB Page: Wisdom", "[]", "2019-7-3", "['Barack Obama', 'Fact Check', 'fake news', 'United States']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/politics/fact-check-amit-shah-was-not-sleeping-in-parliament/", "Amit Shah was sleeping in the Parliament", "FACT CHECK: Amit Shah was not sleeping in Parliament", "Dr Ashok Kumar", "['https://naidunia.jagran.com/national-president-address-in-parliament-rahul-gandhi-was-busy-checking-his-phone-and-talking-3007781']", "2019-6-24", "['Amit Shah in Parliament', 'Amit Shah Sleeping', 'Rahul Gandhi Using Phone']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-fake-post-getting-viral-in-the-name-of-virat-kohli/", "We want Virat Kohli, not Kashmir, written in a banner", "Fact Check: Fake post getting viral in the name of Virat Kohli", "FB User: Jeevan Singh Bodana", "[]", "2019-6-21", "['Fact Check', 'fake news', 'Kashmir', 'Pakistan']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-the-authenticity-of-rs-500-note-basis-position-of-green-strip-is-fake/", "Do not accept Rs.500 currency note if the green strip is close to Gandhi ji because it's fake", "FACT CHECK: Post claiming the authenticity of Rs 500 note basis position of green strip is fake", "Napolean Dias", "[]", "2019-6-21", "['Counterfeit Notes', 'RBI', 'Reserve Bank of India', 'Rs 500 NOte']", "['Pallavi Mishra']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-fake-warning-getting-viral-in-the-name-of-indian-oil/", "Indian Oil Warning", "Fact Check: Fake warning getting viral in the name of Indian Oil", "RTI Club Uttarakhand", "['https://twitter.com/hashtag/IndianOil?src=hash&ref_src=twsrc%5Etfw', 'https://t.co/UoMGXrsiZ1', 'https://twitter.com/IndianOilcl/status/1140494279355199495?ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/IndianOil?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/PetroleumMin?ref_src=twsrc%5Etfw', 'https://twitter.com/dpradhanbjp?ref_src=twsrc%5Etfw', 'https://twitter.com/ChairmanIOCL?ref_src=twsrc%5Etfw', 'https://twitter.com/AshutoshJindalS?ref_src=twsrc%5Etfw', 'https://twitter.com/RK_Mohapatra?ref_src=twsrc%5Etfw', 'https://t.co/v2ZSgruJm2', 'https://twitter.com/IndianOilcl/status/1005714934473379840?ref_src=twsrc%5Etfw']", "2019-6-18", "['Fact Check', 'Indian Oil']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-cars-melted-in-saudi-arabia-due-to-extreme-temperature-is-fake/", "Cars melted in Saudi Arabia due to extreme temperature ", "Fact Check: Post claiming cars melted in Saudi Arabia due to extreme temperature is fake", "FB User: Kumar Santosh", "[]", "2019-6-14", "['Arizona Fire', 'Heat Wave', 'Saudi Arabia']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-fake-post-getting-viral-on-the-name-of-javed-akhtar/", "Javed Akhtar said: If Muslim-majority Kashmiris are not allowing to return to their homes, it doesn’t mean Rohingya Muslims should be moved out of India. India is a secular country, not only for Hindus.", "Fact Check: Fake post getting viral on the name of Javed Akhtar", "FB User: Anjali Dharmesh Thakkar", "[]", "2019-6-14", "['Javed Akhtar', 'Rohingyas']", "['Urvashi Kapoor']", "False"
"https://www.vishvasnews.com/english/viral/fact-check-post-claiming-patanjali-products-banned-in-qatar-is-misleading/", "Patanjali products banned in Qatar ", "Fact Check: Post claiming Patanjali products banned in Qatar is misleading", "Paras Solanki", "['https://twitter.com/hashtag/patanjali?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/qatar?ref_src=twsrc%5Etfw', 'https://twitter.com/hashtag/Patanjali?src=hash&ref_src=twsrc%5Etfw', 'https://twitter.com/ANI?ref_src=twsrc%5Etfw', 'https://t.co/3AcROMZkIA', 'https://twitter.com/tijarawala/status/1050035009040605184?ref_src=twsrc%5Etfw']", "2019-6-12", "['Baba Ramdev', 'health', 'patanjali', 'Viral']", "['Urvashi Kapoor']", "False"
